settlementDate,settlementPeriod,side,stack_rank,id,resolved_bmu_id,disbsad_service,disbsad_partyId,disbsad_assetId,disbsad_cost,disbsad_volume,disbsad_implied_price,finalPrice,volume
2026-01-05,37,offer,62,4,I_IBG-ELEE1,Energy,Electrabel SA,IBG-ELEE1,3000.0,10.0,300.0,300.0,10.0
2026-01-05,37,offer,63,2,I_IFG-INCM1,Energy,In Commodities A/S,IFG-INCM1,7534.25,25.0,301.37,301.37,25.0
2026-01-05,37,offer,64,1,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,15110.5,50.0,302.21,302.21,50.0
2026-01-05,37,offer,65,13,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,3792.75,12.5,303.42,303.42,12.5
2026-01-05,37,offer,66,5,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,7447.51,24.5,303.98,303.98,24.5
2026-01-05,37,offer,67,8,I_IFG-DSKC1,Energy,Danske Commodities A/S,IFG-DSKC1,11406.0,37.5,304.16,304.16,37.5
2026-01-05,37,offer,68,3,I_IFG-INCM1,Energy,In Commodities A/S,IFG-INCM1,7622.5,25.0,304.9,304.9,25.0
2026-01-05,37,offer,69,6,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,7638.25,25.0,305.53,305.53,25.0
2026-01-05,37,offer,70,9,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,7664.0,25.0,306.56,306.56,25.0
2026-01-05,37,offer,71,7,I_I2G-INCM1,Energy,In Commodities A/S,I2G-INCM1,11537.25,37.5,307.66,307.66,37.5
2026-01-05,37,offer,72,10,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,936.42,3.0,312.14,312.14,3.0
2026-01-05,38,offer,259,2,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,29767.0,100.0,297.67,297.67,100.0
2026-01-05,38,offer,260,1,I_IFG-DSKC1,Energy,Danske Commodities A/S,IFG-DSKC1,7448.25,25.0,297.93,297.93,25.0
2026-01-05,38,offer,272,10,I_IBG-ELEE1,Energy,Electrabel SA,IBG-ELEE1,3000.0,10.0,300.0,300.0,10.0
2026-01-05,38,offer,273,11,I_IFG-INCM1,Energy,In Commodities A/S,IFG-INCM1,7534.25,25.0,301.37,301.37,25.0
2026-01-05,38,offer,274,5,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,15110.5,50.0,302.21,302.21,50.0
2026-01-05,38,offer,275,3,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,3792.75,12.5,303.42,303.42,12.5
2026-01-05,38,offer,276,12,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,7447.51,24.5,303.98,303.98,24.5
2026-01-05,38,offer,277,13,I_IFG-DSKC1,Energy,Danske Commodities A/S,IFG-DSKC1,11406.0,37.5,304.16,304.16,37.5
2026-01-05,38,offer,285,8,I_IFG-INCM1,Energy,In Commodities A/S,IFG-INCM1,7622.5,25.0,304.9,304.9,25.0
2026-01-05,38,offer,286,6,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,7638.25,25.0,305.53,305.53,25.0
2026-01-05,38,offer,287,9,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,7664.0,25.0,306.56,306.56,25.0
2026-01-05,38,offer,288,4,I_I2G-INCM1,Energy,In Commodities A/S,I2G-INCM1,11537.25,37.5,307.66,307.66,37.5
2026-01-05,38,offer,289,7,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,936.42,3.0,312.14,312.14,3.0
2026-01-05,41,offer,7,20,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,3774.98,22.0,171.59,171.59,22.0
2026-01-05,41,offer,8,9,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,2156.75,12.5,172.54,172.54,12.5
2026-01-05,41,offer,9,17,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,2015.38,11.5,175.2504347826087,175.2504347826087,11.5
2026-01-05,41,offer,10,10,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,2193.88,12.5,175.5104,175.5104,12.5
2026-01-05,41,offer,11,21,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,4131.72,23.0,179.64000000000001,179.64,23.0
2026-01-05,41,offer,12,25,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,2291.5,12.5,183.32,183.32,12.5
2026-01-05,41,offer,13,2,I_IVG-INCM1,Energy,In Commodities A/S,IVG-INCM1,4642.5,25.0,185.7,185.7,25.0
2026-01-05,41,offer,14,12,I_IBG-HELI1,Energy,Helios Power Trading A/S,IBG-HELI1,2362.5,12.5,189.0,189.0,12.5
2026-01-05,41,offer,15,11,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,13716.0,72.0,190.5,190.5,72.0
2026-01-05,41,offer,16,13,I_IBG-HELI1,Energy,Helios Power Trading A/S,IBG-HELI1,2219.5,11.5,193.0,193.0,11.5
2026-01-05,41,offer,17,3,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,4954.0,25.0,198.16,198.16,25.0
2026-01-05,41,offer,18,4,I_IVG-INCM1,Energy,In Commodities A/S,IVG-INCM1,4580.45,23.0,199.15,199.15,23.0
2026-01-05,41,offer,19,14,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,14463.03,72.5,199.49006896551725,199.49006896551725,72.5
2026-01-05,41,offer,20,7,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,2623.25,12.5,209.86,209.86,12.5
2026-01-05,41,offer,21,1,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1074.85,5.0,214.96999999999997,214.97,5.0
2026-01-05,41,offer,22,5,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,4972.14,23.0,216.18,216.18,23.0
2026-01-05,41,offer,23,6,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,10977.62,49.5,221.77010101010103,221.770101010101,49.5
2026-01-05,41,offer,24,15,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1170.15,5.0,234.03000000000003,234.03,5.0
2026-01-05,41,offer,26,8,I_ING-BKWE1,Energy,BKW Energie AG,ING-BKWE1,3112.5,12.5,249.0,249.0,12.5
2026-01-05,41,offer,29,23,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3180.0,12.5,254.4,254.4,12.5
2026-01-05,41,offer,30,22,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,3299.75,12.5,263.98,263.98,12.5
2026-01-05,41,offer,31,16,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,3390.63,12.5,271.2504,271.2504,12.5
2026-01-05,41,offer,32,18,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1386.75,5.0,277.35,277.35,5.0
2026-01-05,41,offer,33,19,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3736.63,12.5,298.9304,298.9304,12.5
2026-01-05,41,offer,34,24,I_ING-BKWE1,Energy,BKW Energie AG,ING-BKWE1,3737.5,12.5,299.0,299.0,12.5
2026-01-05,42,offer,5,1,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,3774.98,22.0,171.59,171.59,22.0
2026-01-05,42,offer,6,20,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,2156.75,12.5,172.54,172.54,12.5
2026-01-05,42,offer,7,14,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,2015.38,11.5,175.2504347826087,175.2504347826087,11.5
2026-01-05,42,offer,8,9,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,2193.88,12.5,175.5104,175.5104,12.5
2026-01-05,42,offer,9,25,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,4131.72,23.0,179.64000000000001,179.64,23.0
2026-01-05,42,offer,11,2,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,2291.5,12.5,183.32,183.32,12.5
2026-01-05,42,offer,12,5,I_IVG-INCM1,Energy,In Commodities A/S,IVG-INCM1,4642.5,25.0,185.7,185.7,25.0
2026-01-05,42,offer,13,21,I_IBG-HELI1,Energy,Helios Power Trading A/S,IBG-HELI1,2362.5,12.5,189.0,189.0,12.5
2026-01-05,42,offer,14,15,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,13716.0,72.0,190.5,190.5,72.0
2026-01-05,42,offer,15,10,I_IBG-HELI1,Energy,Helios Power Trading A/S,IBG-HELI1,2219.5,11.5,193.0,193.0,11.5
2026-01-05,42,offer,16,16,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,4954.0,25.0,198.16,198.16,25.0
2026-01-05,42,offer,17,8,I_IVG-INCM1,Energy,In Commodities A/S,IVG-INCM1,4580.45,23.0,199.15,199.15,23.0
2026-01-05,42,offer,18,3,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,14463.03,72.5,199.49006896551725,199.49006896551725,72.5
2026-01-05,42,offer,19,22,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,2623.25,12.5,209.86,209.86,12.5
2026-01-05,42,offer,20,17,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1074.85,5.0,214.96999999999997,214.97,5.0
2026-01-05,42,offer,21,23,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,4972.14,23.0,216.18,216.18,23.0
2026-01-05,42,offer,22,4,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,10977.62,49.5,221.77010101010103,221.770101010101,49.5
2026-01-05,42,offer,23,18,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1170.15,5.0,234.03000000000003,234.03,5.0
2026-01-05,42,offer,24,11,I_ING-BKWE1,Energy,BKW Energie AG,ING-BKWE1,3112.5,12.5,249.0,249.0,12.5
2026-01-05,42,offer,25,19,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3180.0,12.5,254.4,254.4,12.5
2026-01-05,42,offer,26,24,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,3299.75,12.5,263.98,263.98,12.5
2026-01-05,42,offer,27,12,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,3390.63,12.5,271.2504,271.2504,12.5
2026-01-05,42,offer,28,6,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1386.75,5.0,277.35,277.35,5.0
2026-01-05,42,offer,29,13,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3736.63,12.5,298.9304,298.9304,12.5
2026-01-05,42,offer,30,7,I_ING-BKWE1,Energy,BKW Energie AG,ING-BKWE1,3737.5,12.5,299.0,299.0,12.5
2026-01-05,43,offer,21,27,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,1970.25,12.5,157.62,157.62,12.5
2026-01-05,43,offer,22,7,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,1992.63,12.5,159.4104,159.4104,12.5
2026-01-05,43,offer,23,24,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,1993.25,12.5,159.46,159.46,12.5
2026-01-05,43,offer,24,8,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,3869.04,24.0,161.21,161.21,24.0
2026-01-05,43,offer,25,25,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,1864.84,11.5,162.16,162.16,11.5
2026-01-05,43,offer,26,28,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,2062.38,12.5,164.99040000000002,164.9904,12.5
2026-01-05,43,offer,27,4,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,10888.72,65.5,166.23999999999998,166.24,65.5
2026-01-05,43,offer,28,9,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,841.55,5.0,168.31,168.31,5.0
2026-01-05,43,offer,29,13,I_IBG-NITR1,Energy,Nitor Energy A/S,IBG-NITR1,3983.48,23.5,169.50978723404256,169.50978723404256,23.5
2026-01-05,43,offer,30,29,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,9065.16,52.0,174.32999999999998,174.33,52.0
2026-01-05,43,offer,31,1,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,1220.73,7.0,174.39000000000001,174.39,7.0
2026-01-05,43,offer,32,17,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,2654.85,15.0,176.98999999999998,176.99,15.0
2026-01-05,43,offer,33,18,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,4503.75,25.0,180.15,180.15,25.0
2026-01-05,43,offer,34,14,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,4533.0,25.0,181.32,181.32,25.0
2026-01-05,43,offer,35,32,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,9485.32,52.0,182.41,182.41,52.0
2026-01-05,43,offer,36,19,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,4548.43,24.5,185.65020408163267,185.65020408163267,24.5
2026-01-05,43,offer,37,30,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,2327.38,12.5,186.1904,186.1904,12.5
2026-01-05,43,offer,38,10,I_IBG-MFTE1,Energy,MFT Energy A/S,IBG-MFTE1,7224.91,38.5,187.66,187.66,38.5
2026-01-05,43,offer,39,2,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,10001.25,52.5,190.5,190.5,52.5
2026-01-05,43,offer,40,15,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,2471.0,12.5,197.68,197.68,12.5
2026-01-05,43,offer,41,31,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,4954.0,25.0,198.16,198.16,25.0
2026-01-05,43,offer,42,16,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1035.65,5.0,207.13000000000002,207.13,5.0
2026-01-05,43,offer,43,20,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,4954.18,22.0,225.19000000000003,225.19,22.0
2026-01-05,43,offer,44,11,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1130.95,5.0,226.19,226.19,5.0
2026-01-05,43,offer,45,5,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,11855.74,49.5,239.50989898989897,239.509898989899,49.5
2026-01-05,43,offer,46,21,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3027.75,12.5,242.22,242.22,12.5
2026-01-05,43,offer,47,12,I_ING-BKWE1,Energy,BKW Energie AG,ING-BKWE1,3112.5,12.5,249.0,249.0,12.5
2026-01-05,43,offer,48,6,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,3168.25,12.5,253.46,253.46,12.5
2026-01-05,43,offer,49,26,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1347.55,5.0,269.51,269.51,5.0
2026-01-05,43,offer,50,22,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,3426.5,12.5,274.12,274.12,12.5
2026-01-05,43,offer,51,23,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3584.38,12.5,286.7504,286.7504,12.5
2026-01-05,43,offer,52,3,I_IVG-INCM1,Energy,In Commodities A/S,IVG-INCM1,7280.5,25.0,291.22,291.22,25.0
2026-01-05,44,offer,23,17,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,1970.25,12.5,157.62,157.62,12.5
2026-01-05,44,offer,24,11,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,1992.63,12.5,159.4104,159.4104,12.5
2026-01-05,44,offer,25,5,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,1993.25,12.5,159.46,159.46,12.5
2026-01-05,44,offer,26,12,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,3869.04,24.0,161.21,161.21,24.0
2026-01-05,44,offer,27,13,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,1864.84,11.5,162.16,162.16,11.5
2026-01-05,44,offer,28,18,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,2062.38,12.5,164.99040000000002,164.9904,12.5
2026-01-05,44,offer,29,1,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,10888.72,65.5,166.23999999999998,166.24,65.5
2026-01-05,44,offer,30,6,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,841.55,5.0,168.31,168.31,5.0
2026-01-05,44,offer,31,2,I_IBG-NITR1,Energy,Nitor Energy A/S,IBG-NITR1,3983.48,23.5,169.50978723404256,169.50978723404256,23.5
2026-01-05,44,offer,32,3,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,9065.16,52.0,174.32999999999998,174.33,52.0
2026-01-05,44,offer,33,7,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,1220.73,7.0,174.39000000000001,174.39,7.0
2026-01-05,44,offer,34,23,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,2654.85,15.0,176.98999999999998,176.99,15.0
2026-01-05,44,offer,35,32,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,4503.75,25.0,180.15,180.15,25.0
2026-01-05,44,offer,36,24,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,4533.0,25.0,181.32,181.32,25.0
2026-01-05,44,offer,37,25,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,9485.32,52.0,182.41,182.41,52.0
2026-01-05,44,offer,38,8,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,4548.43,24.5,185.65020408163267,185.65020408163267,24.5
2026-01-05,44,offer,39,26,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,2327.38,12.5,186.1904,186.1904,12.5
2026-01-05,44,offer,40,9,I_IBG-MFTE1,Energy,MFT Energy A/S,IBG-MFTE1,7224.91,38.5,187.66,187.66,38.5
2026-01-05,44,offer,41,19,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,10001.25,52.5,190.5,190.5,52.5
2026-01-05,44,offer,42,14,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,2471.0,12.5,197.68,197.68,12.5
2026-01-05,44,offer,43,27,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,4954.0,25.0,198.16,198.16,25.0
2026-01-05,44,offer,44,28,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1035.65,5.0,207.13000000000002,207.13,5.0
2026-01-05,44,offer,45,29,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,4954.18,22.0,225.19000000000003,225.19,22.0
2026-01-05,44,offer,46,30,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1130.95,5.0,226.19,226.19,5.0
2026-01-05,44,offer,47,20,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,11855.74,49.5,239.50989898989897,239.509898989899,49.5
2026-01-05,44,offer,48,31,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3027.75,12.5,242.22,242.22,12.5
2026-01-05,44,offer,49,21,I_ING-BKWE1,Energy,BKW Energie AG,ING-BKWE1,3112.5,12.5,249.0,249.0,12.5
2026-01-05,44,offer,50,16,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,3168.25,12.5,253.46,253.46,12.5
2026-01-05,44,offer,51,10,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,1347.55,5.0,269.51,269.51,5.0
2026-01-05,44,offer,52,4,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,3426.5,12.5,274.12,274.12,12.5
2026-01-05,44,offer,53,15,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3584.38,12.5,286.7504,286.7504,12.5
2026-01-05,44,offer,54,22,I_IVG-INCM1,Energy,In Commodities A/S,IVG-INCM1,7280.5,25.0,291.22,291.22,25.0
2026-01-06,13,offer,32,40,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,4292.25,25.0,171.69,171.69,25.0
2026-01-06,13,offer,33,8,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,4061.74,23.5,172.84,172.84,23.5
2026-01-06,13,offer,34,9,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,6539.25,37.5,174.38,174.38,37.5
2026-01-06,13,offer,35,41,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,9887.5,56.5,175.0,175.0,56.5
2026-01-06,13,offer,36,21,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,10039.49,56.5,177.69008849557522,177.69008849557522,56.5
2026-01-06,13,offer,37,5,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,5962.0,33.5,177.97014925373134,177.97014925373134,33.5
2026-01-06,13,offer,38,22,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,10191.47,56.5,180.38,180.38,56.5
2026-01-06,13,offer,39,28,I_IVG-NORL1,Energy,Norlys Energy Trading A/S,IVG-NORL1,4379.76,24.0,182.49,182.49,24.0
2026-01-06,13,offer,40,10,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,6773.96,37.0,183.08,183.08,37.0
2026-01-06,14,offer,9,43,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,4292.25,25.0,171.69,171.69,25.0
2026-01-06,14,offer,10,24,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,4061.74,23.5,172.84,172.84,23.5
2026-01-06,14,offer,11,8,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,6539.25,37.5,174.38,174.38,37.5
2026-01-06,14,offer,12,9,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,9887.5,56.5,175.0,175.0,56.5
2026-01-06,14,offer,13,30,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,10039.49,56.5,177.69008849557522,177.69008849557522,56.5
2026-01-06,14,offer,14,10,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,5962.0,33.5,177.97014925373134,177.97014925373134,33.5
2026-01-06,14,offer,15,4,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,10191.47,56.5,180.38,180.38,56.5
2026-01-06,14,offer,16,11,I_IVG-NORL1,Energy,Norlys Energy Trading A/S,IVG-NORL1,4379.76,24.0,182.49,182.49,24.0
2026-01-06,14,offer,17,44,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,6773.96,37.0,183.08,183.08,37.0
2026-01-06,15,offer,3,22,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,4852.0,25.0,194.08,194.08,25.0
2026-01-06,15,offer,4,12,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,4919.75,25.0,196.79,196.79,25.0
2026-01-06,15,offer,5,13,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,4927.0,25.0,197.08,197.08,25.0
2026-01-06,15,offer,7,6,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,7480.5,37.5,199.48,199.48,37.5
2026-01-06,15,offer,9,2,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,5002.0,25.0,200.08,200.08,25.0
2026-01-06,15,offer,10,3,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,10153.5,50.0,203.07,203.07,50.0
2026-01-06,15,offer,11,17,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,5077.0,25.0,203.08,203.08,25.0
2026-01-06,15,offer,12,9,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,10160.5,50.0,203.21,203.21,50.0
2026-01-06,15,offer,13,20,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,6166.2,30.0,205.54,205.54,30.0
2026-01-06,15,offer,14,4,I_IBG-HELI1,Energy,Helios Power Trading A/S,IBG-HELI1,5147.75,25.0,205.91,205.91,25.0
2026-01-06,15,offer,15,7,I_ING-NORL1,Energy,Norlys Energy Trading A/S,ING-NORL1,10090.08,49.0,205.92,205.92,49.0
2026-01-06,15,offer,16,18,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2581.0,12.5,206.48,206.48,12.5
2026-01-06,15,offer,17,14,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,4339.86,21.0,206.66,206.66,21.0
2026-01-06,16,offer,5,21,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,4852.0,25.0,194.08,194.08,25.0
2026-01-06,16,offer,6,2,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,4919.75,25.0,196.79,196.79,25.0
2026-01-06,16,offer,7,1,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,4927.0,25.0,197.08,197.08,25.0
2026-01-06,16,offer,9,6,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,7480.5,37.5,199.48,199.48,37.5
2026-01-06,16,offer,13,16,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,5002.0,25.0,200.08,200.08,25.0
2026-01-06,16,offer,14,7,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,10153.5,50.0,203.07,203.07,50.0
2026-01-06,16,offer,15,8,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,5077.0,25.0,203.08,203.08,25.0
2026-01-06,16,offer,16,3,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,10160.5,50.0,203.21,203.21,50.0
2026-01-06,16,offer,17,17,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,6166.2,30.0,205.54,205.54,30.0
2026-01-06,16,offer,18,22,I_IBG-HELI1,Energy,Helios Power Trading A/S,IBG-HELI1,5147.75,25.0,205.91,205.91,25.0
2026-01-06,16,offer,19,14,I_ING-NORL1,Energy,Norlys Energy Trading A/S,ING-NORL1,10090.08,49.0,205.92,205.92,49.0
2026-01-06,16,offer,20,23,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2581.0,12.5,206.48,206.48,12.5
2026-01-06,16,offer,21,18,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,4339.86,21.0,206.66,206.66,21.0
2026-01-06,17,offer,40,29,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,5266.0,25.0,210.64,210.64,25.0
2026-01-06,17,offer,41,18,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,7999.88,37.5,213.33013333333335,213.33013333333332,37.5
2026-01-06,17,offer,42,39,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,10846.0,50.0,216.92,216.92,50.0
