settlementDate,settlementPeriod,current_code_final_price,intended_mirror_final_price,n_bid_rows,niv_volume,system_price,differs,current_code_cost_to_so,intended_mirror_cost_to_so,cost_to_so_delta,summary_min_selected_price,summary_max_selected_price,summary_n_candidates,summary_matches_intended_min,summary_still_matches_old_max
2025-07-05,7,90.0,-5.1,9,-160.47358399267395,13.4,True,-90.0,5.1,95.1,-5.1,-5.1,1.0,True,False
2025-07-05,9,0.0,-30.0,64,-12.268551557971012,1.93,True,-0.0,30.0,30.0,-30.0,-30.0,1.0,True,False
2025-07-05,12,-6.12,-30.0,77,-4.789841452991452,1.99,True,6.12,30.0,23.88,-30.0,-30.0,1.0,True,False
2025-07-05,13,15.1,-2.19,2,-55.36766061965812,16.26,True,-15.1,2.19,17.29,-2.19,-2.19,1.0,True,False
2025-07-05,15,-8.59,-35.13,117,-568.468006471399,-16.2,True,8.59,35.13,26.540000000000003,-35.13,-35.13,1.0,True,False
2025-07-05,16,-10.96,-36.17,30,-431.8103388888889,-16.2,True,10.96,36.17,25.21,-36.17,-36.17,1.0,True,False
2025-07-05,17,-10.38,-50.46,355,-736.8149540277777,-30.0,True,10.38,50.46,40.08,-50.46,-50.46,1.0,True,False
2025-07-05,18,-13.17,-45.0,312,-725.8048574527363,-30.0,True,13.17,45.0,31.83,-45.0,-45.0,1.0,True,False
2025-07-05,19,-11.6,-56.87,22,-596.3946202266877,-29.35,True,11.6,56.87,45.269999999999996,-56.87,-56.87,1.0,True,False
2025-07-05,20,-13.41,-42.11,34,-641.5166758333334,-30.0,True,13.41,42.11,28.7,-42.11,-42.11,1.0,True,False
2025-07-05,21,-12.09,-42.0,266,-683.3999993055555,-30.0,True,12.09,42.0,29.91,-42.0,-42.0,1.0,True,False
2025-07-05,22,-15.0,-39.52,27,-580.5966663888889,-30.0,True,15.0,39.52,24.520000000000003,-39.52,-39.52,1.0,True,False
2025-07-05,23,-36.71,-60.74,4,-57.30672018565204,-16.2,True,36.71,60.74,24.03,-60.74,-60.74,1.0,True,False
2025-07-05,28,20.35,-25.0,49,-2.0662631172839507,9.966200339594234,True,-20.35,25.0,45.35,-25.0,-25.0,1.0,True,False
2025-07-05,29,75.0,-73.91,230,-269.9207480613426,-16.2,True,-75.0,73.91,148.91,-73.91,-73.91,1.0,True,False
2025-07-05,30,-5.33,-135.79,343,-826.0973522222221,-39.0,True,5.33,135.79,130.45999999999998,-135.79,-135.79,1.0,True,False
2025-07-05,31,40.04,-89.1,255,-926.02749502849,-43.72,True,-40.04,89.1,129.14,-89.1,-89.1,1.0,True,False
2025-07-05,32,75.0,-136.15,290,-1094.0025014351852,-73.90999999999998,True,-75.0,136.15,211.15,-136.15,-136.15,1.0,True,False
2025-07-05,33,40.0,-136.84,641,-1208.1833125946275,-73.90999999999998,True,-40.0,136.84,176.84,-136.84,-136.84,1.0,True,False
2025-07-05,34,16.0,-134.74,548,-600.6342045039681,-16.2,True,-16.0,134.74,150.74,-134.74,-134.74,1.0,True,False
2025-07-05,35,17.77,-32.0,127,-263.7017892857143,-16.2,True,-17.77,32.0,49.769999999999996,-32.0,-32.0,3.0,True,False
2025-07-05,36,34.92,-32.0,39,-141.77797619047618,5.063176893280501,True,-34.92,32.0,66.92,-32.0,-32.0,1.0,True,False
2025-07-05,37,33.6,16.0,95,-135.26111111111112,16.173305244661854,True,-33.6,-16.0,17.6,16.0,16.0,1.0,True,False
2025-07-05,39,76.41,-32.0,174,-599.059191474359,-16.2,True,-76.41,32.0,108.41,-32.0,-32.0,3.0,True,False
2025-07-05,40,61.62,25.0,206,-421.93517094017096,25.0,True,-61.62,-25.0,36.62,25.0,25.0,1.0,True,False
2025-07-05,41,61.62,39.51,92,-131.34633333333332,50.0,True,-61.62,-39.51,22.11,39.51,39.51,3.0,True,False
2025-07-06,3,68.21,-58.35,472,-54.12277680555555,66.1,True,-68.21,58.35,126.56,-58.35,-58.35,1.0,True,False
2025-07-06,4,79.05,-32.0,353,-331.9517361111112,61.92,True,-79.05,32.0,111.05,-32.0,-32.0,4.0,True,False
2025-07-06,18,69.81,28.3,367,-112.46606921296296,58.56,True,-69.81,-28.3,41.510000000000005,28.3,28.3,1.0,True,False
2025-07-06,23,82.4,20.0,150,-172.9381225772136,74.04,True,-82.4,-20.0,62.400000000000006,20.0,20.0,1.0,True,False
2025-07-06,24,82.4,41.11,123,-6.950005787890452,82.4,True,-82.4,-41.11,41.290000000000006,41.11,41.11,1.0,True,False
2025-07-06,28,73.52,34.55,359,-20.978450790598288,60.0,True,-73.52,-34.55,38.97,34.55,34.55,1.0,True,False
2025-07-06,29,64.25,-32.0,343,-270.59445418477765,50.0,True,-64.25,32.0,96.25,-32.0,-32.0,2.0,True,False
2025-07-06,30,69.25,38.0,92,-109.03449950751865,51.0,True,-69.25,-38.0,31.25,38.0,38.0,1.0,True,False
2025-07-06,41,80.0,0.0,192,-1.7578647453703704,80.0,True,-80.0,-0.0,80.0,0.0,0.0,1.0,True,False
2025-07-06,42,80.0,53.61,244,-138.11650055555555,70.0,True,-80.0,-53.61,26.39,53.61,53.61,1.0,True,False
2025-07-06,47,74.16,45.0,212,-10.55975,70.0,True,-74.16,-45.0,29.159999999999997,45.0,45.0,3.0,True,False
2025-07-06,48,71.19,1.0,261,-98.63854827325667,61.52349400871146,True,-71.19,-1.0,70.19,1.0,1.0,1.0,True,False
2025-07-07,6,61.8,1.0,294,-43.84581710573477,51.41,True,-61.8,-1.0,60.8,1.0,1.0,1.0,True,False
2025-07-07,12,61.49,-141.77,342,-206.4958463986014,29.44,True,-61.49,141.77,203.26000000000002,-141.77,-141.77,1.0,True,False
2025-07-07,13,75.13,-101.24,570,-37.63732323232323,51.98,True,-75.13,101.24,176.37,-101.24,-101.24,1.0,True,False
2025-07-07,16,98.03,40.0,36,-34.54102314102564,61.0,True,-98.03,-40.0,58.03,40.0,40.0,2.0,True,False
2025-07-07,17,56.32,15.56,72,-178.52925213675215,50.0,True,-56.32,-15.56,40.76,15.56,15.56,1.0,True,False
2025-07-07,18,50.01,24.83,84,-190.56558954156955,47.61589417035046,True,-50.01,-24.83,25.18,24.83,24.83,1.0,True,False
2025-07-07,19,50.01,15.0,96,-193.9232905982906,50.0,True,-50.01,-15.0,35.01,15.0,15.0,3.0,True,False
2025-07-07,24,5.0,-14.85,24,-38.85,-8.08,True,-5.0,14.85,19.85,-14.85,-14.85,3.0,True,False
2025-07-07,27,6.0,-15.0,44,-220.97730833333327,-15.0,True,-6.0,15.0,21.0,-15.0,-15.0,1.0,True,False
2025-07-07,28,6.0,-45.0,17,-131.81145833333332,-11.56,True,-6.0,45.0,51.0,-45.0,-45.0,1.0,True,False
2025-07-07,30,-12.1,-33.14,142,-460.88513833333326,-33.14,True,12.1,33.14,21.04,-33.14,-33.14,1.0,True,False
2025-07-07,31,9.6,-40.2,47,-264.33883671717166,-31.31,True,-9.6,40.2,49.800000000000004,-40.2,-40.2,3.0,True,False
2025-07-07,32,79.42,-28.79,8,-192.98348325822607,-28.79,True,-79.42,28.79,108.21000000000001,-28.79,-28.79,1.0,True,False
2025-07-07,33,74.58,-27.0,14,-447.29529842773235,17.73,True,-74.58,27.0,101.58,-27.0,-27.0,4.0,True,False
2025-07-07,34,25.0,-15.63,3,-348.2601092379375,38.76,True,-25.0,15.63,40.63,-15.63,-15.63,1.0,True,False
2025-07-07,35,87.05,25.0,30,-609.1144865007991,51.091095726327474,True,-87.05,-25.0,62.05,25.0,25.0,2.0,True,False
2025-07-07,36,95.02,25.0,5,-708.3916918210892,58.66,True,-95.02,-25.0,70.02,25.0,25.0,1.0,True,False
2025-07-07,37,99.1,1.0,4,-246.54918875555,65.72,True,-99.1,-1.0,98.1,1.0,1.0,1.0,True,False
2025-07-07,43,1.0,0.0,3,-22.943271825396824,96.72,True,-1.0,-0.0,1.0,0.0,0.0,2.0,True,False
2025-07-07,45,50.0,0.0,3,-200.44513899565095,92.73,True,-50.0,-0.0,50.0,0.0,0.0,1.0,True,False
2025-07-07,46,78.12,30.1,3,-274.42139454545446,80.17,True,-78.12,-30.1,48.02,30.1,30.1,1.0,True,False
2025-07-07,47,77.18,77.18,1,-87.7196111111111,76.11,False,-77.18,-77.18,0.0,77.18,77.18,1.0,True,True
2025-07-08,1,71.76,43.7,7,-28.315309527777774,43.7,True,-71.76,-43.7,28.060000000000002,43.7,43.7,1.0,True,False
2025-07-08,8,52.0,-43.14,99,-82.60587916666665,35.0,True,-52.0,43.14,95.14,-43.14,-43.14,1.0,True,False
2025-07-08,9,72.23,-57.47,199,-189.13636523808728,31.74,True,-72.23,57.47,129.7,-57.47,-57.47,1.0,True,False
2025-07-08,10,55.0,-42.67,84,-134.5976761706349,2.0,True,-55.0,42.67,97.67,-42.67,-42.67,3.0,True,False
2025-07-08,11,53.7,-33.24,60,-130.36635578174602,43.05,True,-53.7,33.24,86.94,-33.24,-33.24,3.0,True,False
2025-07-08,12,85.0,-33.24,88,-273.1593883235174,43.15,True,-85.0,33.24,118.24000000000001,-33.24,-33.24,1.0,True,False
2025-07-08,13,71.12,-16.01,32,-156.87287235754985,43.15,True,-71.12,16.01,87.13000000000001,-16.01,-16.01,4.0,True,False
2025-07-08,18,52.17,32.13,263,-5.632588568121693,52.17,True,-52.17,-32.13,20.04,32.13,32.13,1.0,True,False
2025-07-08,19,51.36,30.06,60,-14.003727124183007,50.26,True,-51.36,-30.06,21.3,30.06,30.06,1.0,True,False
2025-07-08,21,61.82,20.01,270,-165.1142198611111,46.15,True,-61.82,-20.01,41.81,20.01,20.01,1.0,True,False
2025-07-08,23,80.0,8.390285714285714,41,-153.15972347222223,21.61,True,-80.0,-8.390285714285714,71.60971428571429,8.390285714285714,8.390285714285714,1.0,True,False
2025-07-08,24,108.0,8.390285714285714,53,-54.816677685185184,23.25,True,-108.0,-8.390285714285714,99.60971428571429,8.390285714285714,8.390285714285714,1.0,True,False
2025-07-08,25,90.0,4.22,31,-123.97201388888888,32.84,True,-90.0,-4.22,85.78,4.22,4.22,1.0,True,False
2025-07-08,26,80.0,4.22,36,-185.1599151851852,31.190109890109888,True,-80.0,-4.22,75.78,4.22,4.22,1.0,True,False
2025-07-08,27,39.0,1.72,41,-38.076795509259256,21.68,True,-39.0,-1.72,37.28,1.72,1.72,1.0,True,False
2025-07-08,29,70.0,1.0,36,-75.61600118055556,18.28,True,-70.0,-1.0,69.0,1.0,1.0,1.0,True,False
2025-07-08,34,58.0,6.0,34,-66.58591666666666,33.24,True,-58.0,-6.0,52.0,6.0,6.0,1.0,True,False
2025-07-08,36,62.0,46.15,22,-199.94303896103892,59.0,True,-62.0,-46.15,15.850000000000001,46.15,46.15,2.0,True,False
2025-07-08,46,61.8,61.51,5,-96.140625,61.51,True,-61.8,-61.51,0.28999999999999915,61.51,61.51,1.0,True,False
2025-07-08,48,62.0,45.0,9,-49.26833416666666,62.0,True,-62.0,-45.0,17.0,45.0,45.0,1.0,True,False
2025-07-09,1,98.04,55.98,13,-12.665990575396826,62.0,True,-98.04,-55.98,42.06000000000001,55.98,55.98,1.0,True,False
2025-07-09,2,91.78,55.32,14,-96.03545541666665,62.0,True,-91.78,-55.32,36.46,55.32,55.32,1.0,True,False
2025-07-09,3,62.0,62.0,3,-79.80100138888889,62.0,False,-62.0,-62.0,0.0,62.0,62.0,1.0,True,True
2025-07-09,5,62.0,62.0,3,-64.56666666666666,62.0,False,-62.0,-62.0,0.0,62.0,62.0,1.0,True,True
2025-07-09,6,62.0,61.51,4,-105.72916666666669,61.51,True,-62.0,-61.51,0.490000000000002,61.51,61.51,1.0,True,False
2025-07-09,7,62.05,53.26,20,-191.02337777777777,53.26,True,-62.05,-53.26,8.79,53.26,53.26,1.0,True,False
2025-07-09,8,62.05,50.56,30,-261.1986476388889,50.81949431392975,True,-62.05,-50.56,11.489999999999995,50.56,50.56,1.0,True,False
2025-07-09,9,70.0,61.8,8,-37.645021980796976,62.0,True,-70.0,-61.8,8.200000000000003,61.8,61.8,1.0,True,False
2025-07-09,10,62.15,50.16,21,-111.35694444444444,61.79,True,-62.15,-50.16,11.990000000000002,50.16,50.16,1.0,True,False
2025-07-09,12,72.56,2.5,14,-71.8399318407646,58.0,True,-72.56,-2.5,70.06,2.5,2.5,2.0,True,False
2025-07-09,13,71.83,59.23,18,-241.32348240165632,59.61270790413101,True,-71.83,-59.23,12.600000000000001,59.23,59.23,1.0,True,False
2025-07-09,14,61.51,45.0,5,-36.091998333333336,67.29,True,-61.51,-45.0,16.509999999999998,45.0,45.0,1.0,True,False
2025-07-09,17,97.51,43.05,36,-48.27886767973856,62.3,True,-97.51,-43.05,54.46000000000001,43.05,43.05,1.0,True,False
2025-07-09,18,64.8,43.05,37,-81.09992868326118,62.3,True,-64.8,-43.05,21.75,43.05,43.05,1.0,True,False
2025-07-09,19,78.6,1.0,74,-341.11649512078606,62.0,True,-78.6,-1.0,77.6,1.0,1.0,1.0,True,False
2025-07-09,20,62.49,35.5,20,-39.401902969457005,62.3,True,-62.49,-35.5,26.990000000000002,35.5,35.5,1.0,True,False
2025-07-09,22,90.0,35.5,79,-127.07609072496948,61.51,True,-90.0,-35.5,54.5,35.5,35.5,1.0,True,False
2025-07-09,24,107.52,42.34,47,-11.617680555555555,61.51,True,-107.52,-42.34,65.17999999999999,42.34,42.34,1.0,True,False
2025-07-09,27,115.0,37.32,66,-54.06076087602212,66.13,True,-115.0,-37.32,77.68,37.32,37.32,1.0,True,False
2025-07-09,28,125.0,47.96,75,-87.41056152777777,62.67,True,-125.0,-47.96,77.03999999999999,47.96,47.96,1.0,True,False
2025-07-09,29,87.86,52.33,14,-110.51177917735043,61.51,True,-87.86,-52.33,35.53,52.33,52.33,1.0,True,False
2025-07-09,31,70.0,35.5,12,-124.42769411977106,37.37647263053062,True,-70.0,-35.5,34.5,35.5,35.5,1.0,True,False
2025-07-09,32,62.55,35.5,9,-215.86415,56.0,True,-62.55,-35.5,27.049999999999997,35.5,35.5,1.0,True,False
2025-07-09,33,62.55,56.0,5,-35.85814736111111,56.0,True,-62.55,-56.0,6.549999999999997,56.0,56.0,1.0,True,False
2025-07-09,34,62.4,55.0,8,-121.31272111111112,62.0,True,-62.4,-55.0,7.399999999999999,55.0,55.0,1.0,True,False
2025-07-09,35,62.4,56.0,6,-306.8822910897436,56.0,True,-62.4,-56.0,6.399999999999999,56.0,56.0,1.0,True,False
2025-07-09,36,90.0,56.0,10,-422.6234792063492,56.0,True,-90.0,-56.0,34.0,56.0,56.0,1.0,True,False
2025-07-09,37,64.0,56.0,19,-566.1336791228089,61.79,True,-64.0,-56.0,8.0,56.0,56.0,1.0,True,False
2025-07-09,38,99.0,56.0,21,-149.51198319404097,64.0,True,-99.0,-56.0,43.0,56.0,56.0,1.0,True,False
2025-07-09,47,64.01,56.0,9,-104.42479833333331,64.0,True,-64.01,-56.0,8.010000000000005,56.0,56.0,1.0,True,False
2025-07-09,48,70.0,63.1,11,-5.754744006597812,65.59,True,-70.0,-63.1,6.899999999999999,63.1,63.1,1.0,True,False
2025-07-10,2,64.01,61.0,13,-38.763333333333335,65.94,True,-64.01,-61.0,3.010000000000005,61.0,61.0,1.0,True,False
2025-07-10,3,62.05,61.0,9,-113.96277777777776,61.0,True,-62.05,-61.0,1.0499999999999972,61.0,61.0,1.0,True,False
2025-07-10,4,62.05,62.05,6,-149.72604166666667,62.05,False,-62.05,-62.05,0.0,62.05,62.05,2.0,True,True
2025-07-10,5,62.05,62.05,6,-21.70833333333333,62.05,False,-62.05,-62.05,0.0,62.05,62.05,2.0,True,True
2025-07-10,6,70.0,62.05,5,-87.15,62.05,True,-70.0,-62.05,7.950000000000003,62.05,62.05,2.0,True,False
2025-07-10,7,70.0,62.05,5,-174.08690476190475,62.05,True,-70.0,-62.05,7.950000000000003,62.05,62.05,1.0,True,False
2025-07-10,8,70.0,62.07,7,-181.63161715167547,62.07,True,-70.0,-62.07,7.93,62.07,62.07,1.0,True,False
2025-07-10,9,62.07,62.07,2,-351.90252976190476,62.07,False,-62.07,-62.07,0.0,62.07,62.07,1.0,True,True
2025-07-10,10,63.01,62.06,7,-443.19166666666666,62.06,True,-63.01,-62.06,0.9499999999999957,62.06,62.06,1.0,True,False
2025-07-10,11,63.01,62.06,10,-521.075005,62.06,True,-63.01,-62.06,0.9499999999999957,62.06,62.06,1.0,True,False
2025-07-10,12,63.01,62.06,14,-516.7791454166667,62.06,True,-63.01,-62.06,0.9499999999999957,62.06,62.06,1.0,True,False
2025-07-10,13,66.43,51.46,9,-406.64583333333326,61.864146124585226,True,-66.43,-51.46,14.970000000000006,51.46,51.46,1.0,True,False
2025-07-10,14,66.93,50.41,21,-271.42149989942527,50.42357073417165,True,-66.93,-50.41,16.52000000000001,50.41,50.41,1.0,True,False
2025-07-10,15,80.0,79.0,4,-19.47444974920588,78.95999999999998,True,-80.0,-79.0,1.0,79.0,79.0,2.0,True,False
2025-07-10,18,93.61,40.0,31,-63.008333333333326,42.347335704640074,True,-93.61,-40.0,53.61,40.0,40.0,1.0,True,False
2025-07-10,19,63.05,52.16,37,-177.99815516641442,52.16,True,-63.05,-52.16,10.89,52.16,52.16,2.0,True,False
2025-07-10,20,70.0,52.61,27,-201.2691310934744,52.75607290091929,True,-70.0,-52.61,17.39,52.61,52.61,1.0,True,False
2025-07-10,33,90.0,0.0,4,-124.29084368165783,78.26999999999998,True,-90.0,-0.0,90.0,0.0,0.0,1.0,True,False
2025-07-10,34,90.0,0.0,3,-228.88144444444444,73.73999999999998,True,-90.0,-0.0,90.0,0.0,0.0,1.0,True,False
2025-07-10,36,49.02,49.02,1,-134.905967871399,77.59999999999998,False,-49.02,-49.02,0.0,49.02,49.02,1.0,True,True
2025-07-10,37,124.07,27.7,20,-124.43807974832252,50.62436282844112,True,-124.07,-27.7,96.36999999999999,27.7,27.7,1.0,True,False
2025-07-10,41,74.21,74.21,2,-51.14056027777777,110.59,False,-74.21,-74.21,0.0,74.21,74.21,2.0,True,True
2025-07-10,43,79.42,61.0,3,-50.666,63.63,True,-79.42,-61.0,18.42,61.0,61.0,2.0,True,False
2025-07-10,46,64.76,62.07,3,-208.1211665873016,62.07,True,-64.76,-62.07,2.690000000000005,62.07,62.07,1.0,True,False
2025-07-11,4,77.63,61.0,68,-23.04774406746032,70.92,True,-77.63,-61.0,16.629999999999995,61.0,61.0,1.0,True,False
2025-07-11,9,73.28,62.5,17,-126.2111111111111,65.0,True,-73.28,-62.5,10.780000000000001,62.5,62.5,1.0,True,False
2025-07-11,10,65.01,62.5,7,-48.47500347222221,65.0,True,-65.01,-62.5,2.510000000000005,62.5,62.5,1.0,True,False
2025-07-11,11,65.01,61.8,5,-186.21666138888887,63.15,True,-65.01,-61.8,3.210000000000008,61.8,61.8,1.0,True,False
2025-07-11,12,65.01,62.5,8,-35.365972222222226,65.01,True,-65.01,-62.5,2.510000000000005,62.5,62.5,2.0,True,False
2025-07-11,13,65.0,62.5,5,-18.77777444444444,67.63,True,-65.0,-62.5,2.5,62.5,62.5,2.0,True,False
2025-07-11,19,70.94,35.0,88,-33.00972222222222,65.01,True,-70.94,-35.0,35.94,35.0,35.0,1.0,True,False
2025-07-11,20,74.58,58.57,40,-8.63458958994709,65.01,True,-74.58,-58.57,16.009999999999998,58.57,58.57,1.0,True,False
2025-07-11,21,83.2,57.02,34,-173.96435282407407,63.1,True,-83.2,-57.02,26.18,57.02,57.02,1.0,True,False
2025-07-11,22,66.37,56.19,32,-62.61098937830688,63.1,True,-66.37,-56.19,10.180000000000007,56.19,56.19,1.0,True,False
2025-07-11,23,80.0,55.05,50,-158.8325925925926,63.07,True,-80.0,-55.05,24.950000000000003,55.05,55.05,1.0,True,False
2025-07-11,24,80.0,62.07,28,-321.96588095238087,62.07,True,-80.0,-62.07,17.93,62.07,62.07,1.0,True,False
2025-07-11,25,63.1,51.34,30,-321.5520555555556,62.07,True,-63.1,-51.34,11.759999999999998,51.34,51.34,1.0,True,False
2025-07-11,26,63.1,38.87,13,-73.5986284722222,62.5,True,-63.1,-38.87,24.230000000000004,38.87,38.87,1.0,True,False
2025-07-11,27,84.58,40.21,39,-87.36067749999998,63.1,True,-84.58,-40.21,44.37,40.21,40.21,1.0,True,False
2025-07-11,28,80.19,54.0,14,-94.58863449786323,54.0,True,-80.19,-54.0,26.189999999999998,54.0,54.0,1.0,True,False
2025-07-11,29,62.5,58.0,28,-134.61875,58.0,True,-62.5,-58.0,4.5,58.0,58.0,4.0,True,False
2025-07-11,30,62.0,50.0,28,-201.35289351851847,56.0,True,-62.0,-50.0,12.0,50.0,50.0,2.0,True,False
2025-07-11,31,62.0,43.6,17,-297.35930743867243,50.0,True,-62.0,-43.6,18.4,43.6,43.6,1.0,True,False
2025-07-11,32,63.0,54.1,28,-75.35021645021645,54.1,True,-63.0,-54.1,8.899999999999999,54.1,54.1,1.0,True,False
2025-07-11,35,65.42,56.0,6,-41.68257575757576,71.83,True,-65.42,-56.0,9.420000000000002,56.0,56.0,1.0,True,False
2025-07-11,36,65.42,54.0,9,-296.28675925925927,59.25,True,-65.42,-54.0,11.420000000000002,54.0,54.0,1.0,True,False
2025-07-11,44,118.42,40.0,10,-43.372179027777776,68.29,True,-118.42,-40.0,78.42,40.0,40.0,1.0,True,False
2025-07-11,45,128.37,56.22,35,-72.86885991598328,68.29,True,-128.37,-56.22,72.15,56.22,56.22,1.0,True,False
2025-07-11,46,122.34,60.0,22,-70.23717083333334,65.42,True,-122.34,-60.0,62.34,60.0,60.0,1.0,True,False
2025-07-11,47,117.83,20.0,19,-170.15888041666668,63.66,True,-117.83,-20.0,97.83,20.0,20.0,1.0,True,False
2025-07-11,48,135.0,59.28,10,-64.10771765873015,65.42,True,-135.0,-59.28,75.72,59.28,59.28,1.0,True,False
2025-07-12,2,64.05,31.75,4,-46.92809871031746,51.15,True,-64.05,-31.75,32.3,31.75,31.75,1.0,True,False
2025-07-12,11,65.02,63.55,13,-87.15166666666667,65.0,True,-65.02,-63.55,1.4699999999999989,63.55,63.55,3.0,True,False
2025-07-12,18,75.0,20.0,153,-45.40546536796537,65.01,True,-75.0,-20.0,55.0,20.0,20.0,1.0,True,False
2025-07-12,19,75.0,20.0,155,-123.60883689574317,63.55,True,-75.0,-20.0,55.0,20.0,20.0,1.0,True,False
2025-07-12,20,78.74,20.0,49,-105.56753458333333,65.01,True,-78.74,-20.0,58.739999999999995,20.0,20.0,2.0,True,False
2025-07-12,21,75.0,20.0,125,-192.41632611111112,52.5,True,-75.0,-20.0,55.0,20.0,20.0,1.0,True,False
2025-07-12,22,75.0,20.0,231,-168.66940688608776,50.0,True,-75.0,-20.0,55.0,20.0,20.0,1.0,True,False
2025-07-12,23,65.01,20.0,213,-45.404520802987854,50.0,True,-65.01,-20.0,45.010000000000005,20.0,20.0,1.0,True,False
2025-07-12,25,68.53,-19.01006711409396,106,-19.04311375,41.58,True,-68.53,19.01006711409396,87.54006711409396,-19.01006711409396,-19.01006711409396,1.0,True,False
2025-07-12,26,75.5,-19.01006711409396,276,-45.08300138888889,42.0,True,-75.5,19.01006711409396,94.51006711409396,-19.01006711409396,-19.01006711409396,1.0,True,False
2025-07-12,29,100.37,-5.46,60,-80.0465561111111,-0.8399999999999999,True,-100.37,5.46,105.83,-5.46,-5.46,1.0,True,False
2025-07-12,30,53.6,-10.33,32,-50.57380952380952,-0.8399999999999999,True,-53.6,10.33,63.93,-10.33,-10.33,1.0,True,False
2025-07-12,31,35.0,-10.0,31,-98.26008138888888,14.26,True,-35.0,10.0,45.0,-10.0,-10.0,1.0,True,False
2025-07-12,33,97.99,15.0,215,-386.2076926593783,58.71,True,-97.99,-15.0,82.99,15.0,15.0,1.0,True,False
2025-07-12,34,90.0,36.01,63,-161.34058055555556,62.02,True,-90.0,-36.01,53.99,36.01,36.01,1.0,True,False
2025-07-12,35,74.98,20.0,155,-273.85193575757575,63.55,True,-74.98,-20.0,54.980000000000004,20.0,20.0,2.0,True,False
2025-07-12,36,76.88,30.0,277,-680.6760042265435,55.773875210044096,True,-76.88,-30.0,46.879999999999995,30.0,30.0,3.0,True,False
2025-07-12,37,129.58,51.57,201,-295.4696240195453,63.55,True,-129.58,-51.57,78.01000000000002,51.57,51.57,1.0,True,False
2025-07-12,38,76.6,23.32,108,-114.70608384920637,65.03,True,-76.6,-23.32,53.279999999999994,23.32,23.32,1.0,True,False
2025-07-12,46,65.07,10.0,14,-159.79033369408367,65.05,True,-65.07,-10.0,55.06999999999999,10.0,10.0,1.0,True,False
2025-07-12,47,65.11,60.0,19,-22.23924865921116,65.11,True,-65.11,-60.0,5.109999999999999,60.0,60.0,1.0,True,False
2025-07-12,48,76.18,56.05,104,-38.36621356648315,65.15,True,-76.18,-56.05,20.13000000000001,56.05,56.05,1.0,True,False
2025-07-13,1,76.93,58.0,114,-0.0301494287469287,76.93,True,-76.93,-58.0,18.930000000000007,58.0,58.0,1.0,True,False
2025-07-13,2,75.0,57.0,16,-62.31712115633074,65.15,True,-75.0,-57.0,18.0,57.0,57.0,2.0,True,False
2025-07-13,3,101.85,45.49,56,-131.80528845959597,63.21166663526499,True,-101.85,-45.49,56.35999999999999,45.49,45.49,1.0,True,False
2025-07-13,4,72.74,1.0,97,-99.17508541666666,65.22,True,-72.74,-1.0,71.74,1.0,1.0,1.0,True,False
2025-07-13,5,65.22,1.0,13,-97.37971978021977,65.12,True,-65.22,-1.0,64.22,1.0,1.0,2.0,True,False
2025-07-13,12,75.0,10.0,10,-40.69171296296296,60.0,True,-75.0,-10.0,65.0,10.0,10.0,1.0,True,False
2025-07-13,13,78.93,10.0,17,-274.6612498148148,57.0,True,-78.93,-10.0,68.93,10.0,10.0,1.0,True,False
2025-07-13,14,79.2,10.0,17,-78.02429157501123,58.0,True,-79.2,-10.0,69.2,10.0,10.0,1.0,True,False
2025-07-13,15,67.0,53.0,18,-259.0029629629629,58.0,True,-67.0,-53.0,14.0,53.0,53.0,1.0,True,False
2025-07-13,21,58.05,-1.92,91,-90.90347222222222,58.0,True,-58.05,1.92,59.97,-1.92,-1.92,1.0,True,False
2025-07-13,22,58.05,-1.92,101,-339.1048593055556,44.973693772894286,True,-58.05,1.92,59.97,-1.92,-1.92,1.0,True,False
2025-07-13,23,58.05,-5.66,44,-90.82846141622173,58.05,True,-58.05,5.66,63.709999999999994,-5.66,-5.66,1.0,True,False
2025-07-13,24,50.0,-10.33,19,-77.42931623931622,50.0,True,-50.0,10.33,60.33,-10.33,-10.33,1.0,True,False
2025-07-13,26,50.0,-19.270057142857144,93,-311.63612222222224,-14.9904,True,-50.0,19.270057142857144,69.27005714285714,-19.270057142857144,-19.270057142857144,1.0,True,False
2025-07-13,27,60.0,-18.42,123,-353.49534069444445,-15.15,True,-60.0,18.42,78.42,-18.42,-18.42,1.0,True,False
2025-07-13,34,77.11,56.0,83,-51.04546694444444,66.64,True,-77.11,-56.0,21.11,56.0,56.0,1.0,True,False
2025-07-13,35,78.06,56.1,72,-71.4741961926962,70.0,True,-78.06,-56.1,21.96,56.1,56.1,1.0,True,False
2025-07-13,36,75.0,53.0,23,-24.06270211431081,73.20999999999998,True,-75.0,-53.0,22.0,53.0,53.0,1.0,True,False
2025-07-13,38,99.0,56.1,30,-135.50166666666667,63.0,True,-99.0,-56.1,42.9,56.1,56.1,1.0,True,False
2025-07-13,39,125.0,60.0,14,-110.38503555555556,60.0,True,-125.0,-60.0,65.0,60.0,60.0,1.0,True,False
2025-07-13,40,125.0,60.0,45,-196.0361295397209,60.0,True,-125.0,-60.0,65.0,60.0,60.0,1.0,True,False
2025-07-13,42,108.0,57.97,42,-56.00449368055556,73.20999999999998,True,-108.0,-57.97,50.03,57.97,57.97,1.0,True,False
